time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-16 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,117.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,95.0,0.0
2023-11-22 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-22 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,454.9800109863281,11.0,0.0
2023-11-27 09:30:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,454.6499938964844,128.0,0.0
2023-11-27 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,454.6499938964844,6.0,0.0
2023-11-29 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-29 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-29 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-29 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-29 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,457.1499938964844,72.0,0.0
2023-11-29 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,457.1499938964844,6.0,0.0
2023-11-30 09:30:00-05:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-11-30 09:30:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-11-30 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-11-30 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-30 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,455.4800109863281,72.0,0.0
2023-11-30 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,455.4800109863281,33.0,0.0
2023-12-08 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-12-08 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-08 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-12-08 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-08 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,457.4599914550781,33.0,0.0
2023-12-08 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,457.4599914550781,85.0,0.0
2023-12-11 09:30:00-05:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-12-11 09:30:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-12-11 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-12-11 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-11 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,459.69000244140625,85.0,0.0
2023-12-11 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,459.69000244140625,26.0,0.0
2023-12-21 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-21 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,471.3299865722656,80.0,0.0
2023-12-22 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,119.0,0.0
2023-12-27 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,475.44000244140625,178.0,0.0
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,476.489990234375,266.0,0.0
2023-12-29 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,476.489990234375,403.0,0.0
